full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"Tiba-tiba nggak bisa connect ke WiFi, harus reset dulu!",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"tiba-tiba nggak bisa connect ke wifi, harus reset dulu!",tibatiba nggak bisa connect ke wifi harus reset dulu,tibatiba nggak bisa connect ke wifi harus reset dulu,"['tibatiba', 'nggak', 'bisa', 'connect', 'ke', 'wifi', 'harus', 'reset', 'dulu']","['tibatiba', 'nggak', 'connect', 'wifi', 'reset']",tibatiba nggak connect wifi reset,,"Tiba-tiba nggak bisa connect ke WiFi, harus reset dulu! ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sekarang bisa transfer file gede pakai AirDrop dalam hitungan detik,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sekarang bisa transfer file gede pakai airdrop dalam hitungan detik,sekarang bisa transfer file gede pakai airdrop dalam hitungan detik,sekarang bisa transfer file gede pakai airdrop dalam hitung detik,"['sekarang', 'bisa', 'transfer', 'file', 'gede', 'pakai', 'airdrop', 'dalam', 'hitung', 'detik']","['transfer', 'file', 'gede', 'pakai', 'airdrop', 'hitung', 'detik']",transfer file gede pakai airdrop hitung detik,,Sekarang bisa transfer file gede pakai AirDrop dalam hitungan detik ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal 5G di iPhone 16 super stabil nonton YouTube tanpa buffering,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal 5g di iphone 16 super stabil nonton youtube tanpa buffering,sinyal g di iphone  super stabil nonton youtube tanpa buffering,sinyal g di iphone super stabil nonton youtube tanpa buffering,"['sinyal', 'g', 'di', 'iphone', 'super', 'stabil', 'nonton', 'youtube', 'tanpa', 'buffering']","['sinyal', 'g', 'super', 'stabil', 'nonton', 'youtube', 'buffering']",sinyal g super stabil nonton youtube buffering,,Sinyal 5G di iPhone 16 super stabil nonton YouTube tanpa buffering ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaming film 4K tanpa buffering gambarnya jernih banget,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,streaming film 4k tanpa buffering gambarnya jernih banget,streaming film k tanpa buffering gambarnya jernih banget,streaming film k tanpa buffering gambar jernih banget,"['streaming', 'film', 'k', 'tanpa', 'buffering', 'gambar', 'jernih', 'banget']","['streaming', 'film', 'k', 'buffering', 'gambar', 'jernih', 'banget']",streaming film k buffering gambar jernih banget,,Streaming film 4K tanpa buffering gambarnya jernih banget ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal lemah banget susah buat internetan,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal lemah banget susah buat internetan,sinyal lemah banget susah buat internetan,sinyal lemah banget susah buat internetan,"['sinyal', 'lemah', 'banget', 'susah', 'buat', 'internetan']","['sinyal', 'lemah', 'banget', 'susah', 'internetan']",sinyal lemah banget susah internetan,,Sinyal lemah banget susah buat internetan ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sekarang bisa main game multiplayer di tempat umum tanpa lag!,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sekarang bisa main game multiplayer di tempat umum tanpa lag!,sekarang bisa main game multiplayer di tempat umum tanpa lag,sekarang bisa main game multiplayer di tempat umum tanpa lag,"['sekarang', 'bisa', 'main', 'game', 'multiplayer', 'di', 'tempat', 'umum', 'tanpa', 'lag']","['main', 'game', 'multiplayer', 'lag']",main game multiplayer lag,,Sekarang bisa main game multiplayer di tempat umum tanpa lag! ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sering ada delay saat kirim pesan di WhatsApp!,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sering ada delay saat kirim pesan di whatsapp!,sering ada delay saat kirim pesan di whatsapp,sering ada delay saat kirim pesan di whatsapp,"['sering', 'ada', 'delay', 'saat', 'kirim', 'pesan', 'di', 'whatsapp']","['delay', 'kirim', 'pesan', 'whatsapp']",delay kirim pesan whatsapp,,Sering ada delay saat kirim pesan di WhatsApp! ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upload foto aja lama banget bikin kesel,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upload foto aja lama banget bikin kesel,upload foto aja lama banget bikin kesel,upload foto aja lama banget bikin kesel,"['upload', 'foto', 'aja', 'lama', 'banget', 'bikin', 'kesel']","['upload', 'foto', 'aja', 'banget', 'bikin', 'kesel']",upload foto aja banget bikin kesel,,Upload foto aja lama banget bikin kesel ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5G di iPhone 16 bikin pengalaman internetan lebih seamless,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5g di iphone 16 bikin pengalaman internetan lebih seamless,g di iphone  bikin pengalaman internetan lebih seamless,g di iphone bikin alam internetan lebih seamless,"['g', 'di', 'iphone', 'bikin', 'alam', 'internetan', 'lebih', 'seamless']","['g', 'bikin', 'alam', 'internetan', 'seamless']",g bikin alam internetan seamless,,5G di iPhone 16 bikin pengalaman internetan lebih seamless ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaming musik lossless tanpa buffering Bisa banget,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,streaming musik lossless tanpa buffering bisa banget,streaming musik lossless tanpa buffering bisa banget,streaming musik lossless tanpa buffering bisa banget,"['streaming', 'musik', 'lossless', 'tanpa', 'buffering', 'bisa', 'banget']","['streaming', 'musik', 'lossless', 'buffering', 'banget']",streaming musik lossless buffering banget,,Streaming musik lossless tanpa buffering Bisa banget ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sering putus saat pakai tethering ke laptop!,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sering putus saat pakai tethering ke laptop!,sering putus saat pakai tethering ke laptop,sering putus saat pakai tethering ke laptop,"['sering', 'putus', 'saat', 'pakai', 'tethering', 'ke', 'laptop']","['putus', 'pakai', 'tethering', 'laptop']",putus pakai tethering laptop,,Sering putus saat pakai tethering ke laptop! ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sekarang bisa nelpon dengan HD Voice suara jadi lebih jernih,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sekarang bisa nelpon dengan hd voice suara jadi lebih jernih,sekarang bisa nelpon dengan hd voice suara jadi lebih jernih,sekarang bisa nelpon dengan hd voice suara jadi lebih jernih,"['sekarang', 'bisa', 'nelpon', 'dengan', 'hd', 'voice', 'suara', 'jadi', 'lebih', 'jernih']","['nelpon', 'hd', 'voice', 'suara', 'jernih']",nelpon hd voice suara jernih,,Sekarang bisa nelpon dengan HD Voice suara jadi lebih jernih ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5G mmWave di iPhone 16 bikin kecepatan internet makin gokil,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5g mmwave di iphone 16 bikin kecepatan internet makin gokil,g mmwave di iphone  bikin kecepatan internet makin gokil,g mmwave di iphone bikin cepat internet makin gokil,"['g', 'mmwave', 'di', 'iphone', 'bikin', 'cepat', 'internet', 'makin', 'gokil']","['g', 'mmwave', 'bikin', 'cepat', 'internet', 'gokil']",g mmwave bikin cepat internet gokil,,5G mmWave di iPhone 16 bikin kecepatan internet makin gokil ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sering gagal upload video ke media sosial!,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sering gagal upload video ke media sosial!,sering gagal upload video ke media sosial,sering gagal upload video ke media sosial,"['sering', 'gagal', 'upload', 'video', 'ke', 'media', 'sosial']","['gagal', 'upload', 'video', 'media', 'sosial']",gagal upload video media sosial,,Sering gagal upload video ke media sosial! ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Download aplikasi sering gagal karena jaringan nggak stabil.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,download aplikasi sering gagal karena jaringan nggak stabil.,download aplikasi sering gagal karena jaringan nggak stabil,download aplikasi sering gagal karena jaring nggak stabil,"['download', 'aplikasi', 'sering', 'gagal', 'karena', 'jaring', 'nggak', 'stabil']","['download', 'aplikasi', 'gagal', 'jaring', 'nggak', 'stabil']",download aplikasi gagal jaring nggak stabil,,Download aplikasi sering gagal karena jaringan nggak stabil. ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5G Ultra Wideband bikin internetan lebih ngebut daripada WiFi,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5g ultra wideband bikin internetan lebih ngebut daripada wifi,g ultra wideband bikin internetan lebih ngebut daripada wifi,g ultra wideband bikin internetan lebih ngebut daripada wifi,"['g', 'ultra', 'wideband', 'bikin', 'internetan', 'lebih', 'ngebut', 'daripada', 'wifi']","['g', 'ultra', 'wideband', 'bikin', 'internetan', 'ngebut', 'wifi']",g ultra wideband bikin internetan ngebut wifi,,5G Ultra Wideband bikin internetan lebih ngebut daripada WiFi ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nggak pernah ngalamin internet lemot lagi selalu lancar,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nggak pernah ngalamin internet lemot lagi selalu lancar,nggak pernah ngalamin internet lemot lagi selalu lancar,nggak pernah ngalamin internet lot lagi selalu lancar,"['nggak', 'pernah', 'ngalamin', 'internet', 'lot', 'lagi', 'selalu', 'lancar']","['nggak', 'ngalamin', 'internet', 'lot', 'lancar']",nggak ngalamin internet lot lancar,,Nggak pernah ngalamin internet lemot lagi selalu lancar ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Streaming sering buffering, padahal sinyal full bar.",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"streaming sering buffering, padahal sinyal full bar.",streaming sering buffering padahal sinyal full bar,streaming sering buffering padahal sinyal full bar,"['streaming', 'sering', 'buffering', 'padahal', 'sinyal', 'full', 'bar']","['streaming', 'buffering', 'sinyal', 'full', 'bar']",streaming buffering sinyal full bar,,"Streaming sering buffering, padahal sinyal full bar. ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaringan 5G lebih sering putus dibanding 4G!,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jaringan 5g lebih sering putus dibanding 4g!,jaringan g lebih sering putus dibanding g,jaring g lebih sering putus banding g,"['jaring', 'g', 'lebih', 'sering', 'putus', 'banding', 'g']","['jaring', 'g', 'putus', 'banding', 'g']",jaring g putus banding g,,Jaringan 5G lebih sering putus dibanding 4G! ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udah seminggu pakai iPhone 16 dan jaringan nggak pernah ngelag,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,udah seminggu pakai iphone 16 dan jaringan nggak pernah ngelag,udah seminggu pakai iphone  dan jaringan nggak pernah ngelag,udah minggu pakai iphone dan jaring nggak pernah ngelag,"['udah', 'minggu', 'pakai', 'iphone', 'dan', 'jaring', 'nggak', 'pernah', 'ngelag']","['udah', 'minggu', 'pakai', 'jaring', 'nggak', 'ngelag']",udah minggu pakai jaring nggak ngelag,,Udah seminggu pakai iPhone 16 dan jaringan nggak pernah ngelag ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaming Spotify lossless tanpa buffering sama sekali.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,streaming spotify lossless tanpa buffering sama sekali.,streaming spotify lossless tanpa buffering sama sekali,streaming spotify lossless tanpa buffering sama sekali,"['streaming', 'spotify', 'lossless', 'tanpa', 'buffering', 'sama', 'sekali']","['streaming', 'spotify', 'lossless', 'buffering']",streaming spotify lossless buffering,,Streaming Spotify lossless tanpa buffering sama sekali. ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Update aplikasi nggak pernah gagal, internet super stabil!",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"update aplikasi nggak pernah gagal, internet super stabil!",update aplikasi nggak pernah gagal internet super stabil,update aplikasi nggak pernah gagal internet super stabil,"['update', 'aplikasi', 'nggak', 'pernah', 'gagal', 'internet', 'super', 'stabil']","['update', 'aplikasi', 'nggak', 'gagal', 'internet', 'super', 'stabil']",update aplikasi nggak gagal internet super stabil,,"Update aplikasi nggak pernah gagal, internet super stabil! ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iPhone 16 Pro dengan kecepatan 5G lebih tinggi karena modem baru #iPhone16Pro $APPL Via @EvanKirstel,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iphone 16 pro dengan kecepatan 5g lebih tinggi karena modem baru #iphone16pro $appl via @evankirstel,iphone  pro dengan kecepatan g lebih tinggi karena modem baru iphonepro appl via evankirstel,iphone pro dengan cepat g lebih tinggi karena modem baru iphonepro appl via evankirstel,"['iphone', 'pro', 'dengan', 'cepat', 'g', 'lebih', 'tinggi', 'karena', 'modem', 'baru', 'iphonepro', 'appl', 'via', 'evankirstel']","['pro', 'cepat', 'g', 'modem', 'iphonepro', 'appl', 'via', 'evankirstel']",pro cepat g modem iphonepro appl via evankirstel,,iPhone 16 Pro dengan kecepatan 5G lebih tinggi karena modem baru #iPhone16Pro $APPL Via @EvanKirstel ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nggak ada lagi telpon putusputus kualitas jaringan makin solid,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nggak ada lagi telpon putusputus kualitas jaringan makin solid,nggak ada lagi telpon putusputus kualitas jaringan makin solid,nggak ada lagi telpon putusputus kualitas jaring makin solid,"['nggak', 'ada', 'lagi', 'telpon', 'putusputus', 'kualitas', 'jaring', 'makin', 'solid']","['nggak', 'telpon', 'putusputus', 'kualitas', 'jaring', 'solid']",nggak telpon putusputus kualitas jaring solid,,Nggak ada lagi telpon putusputus kualitas jaringan makin solid ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tiap update iOS, jaringan makin bermasalah.",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"tiap update ios, jaringan makin bermasalah.",tiap update ios jaringan makin bermasalah,tiap update ios jaring makin masalah,"['tiap', 'update', 'ios', 'jaring', 'makin', 'masalah']","['update', 'ios', 'jaring']",update ios jaring,,"Tiap update iOS, jaringan makin bermasalah. ",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transfer file antar perangkat Apple makin cepat pakai WiFi Direct,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transfer file antar perangkat apple makin cepat pakai wifi direct,transfer file antar perangkat apple makin cepat pakai wifi direct,transfer file antar perangkat apple makin cepat pakai wifi direct,"['transfer', 'file', 'antar', 'perangkat', 'apple', 'makin', 'cepat', 'pakai', 'wifi', 'direct']","['transfer', 'file', 'perangkat', 'cepat', 'pakai', 'wifi', 'direct']",transfer file perangkat cepat pakai wifi direct,,Transfer file antar perangkat Apple makin cepat pakai WiFi Direct ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kualitas jaringan bikin pengalaman gaming jadi lebih nyaman.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kualitas jaringan bikin pengalaman gaming jadi lebih nyaman.,kualitas jaringan bikin pengalaman gaming jadi lebih nyaman,kualitas jaring bikin alam gaming jadi lebih nyaman,"['kualitas', 'jaring', 'bikin', 'alam', 'gaming', 'jadi', 'lebih', 'nyaman']","['kualitas', 'jaring', 'bikin', 'alam', 'gaming', 'nyaman']",kualitas jaring bikin alam gaming nyaman,,Kualitas jaringan bikin pengalaman gaming jadi lebih nyaman. ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluetooth di iPhone 16 susah connect ke headset lama.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bluetooth di iphone 16 susah connect ke headset lama.,bluetooth di iphone  susah connect ke headset lama,bluetooth di iphone susah connect ke headset lama,"['bluetooth', 'di', 'iphone', 'susah', 'connect', 'ke', 'headset', 'lama']","['bluetooth', 'susah', 'connect', 'headset']",bluetooth susah connect headset,,Bluetooth di iPhone 16 susah connect ke headset lama. ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lagi live IG tibatiba koneksi jelek Fix malu banget,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lagi live ig tibatiba koneksi jelek fix malu banget,lagi live ig tibatiba koneksi jelek fix malu banget,lagi live ig tibatiba koneksi jelek fix malu banget,"['lagi', 'live', 'ig', 'tibatiba', 'koneksi', 'jelek', 'fix', 'malu', 'banget']","['live', 'ig', 'tibatiba', 'koneksi', 'jelek', 'fix', 'malu', 'banget']",live ig tibatiba koneksi jelek fix malu banget,,Lagi live IG tibatiba koneksi jelek Fix malu banget ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bluetooth sering disconnect sendiri, ganggu banget!",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bluetooth sering disconnect sendiri, ganggu banget!",bluetooth sering disconnect sendiri ganggu banget,bluetooth sering disconnect sendiri ganggu banget,"['bluetooth', 'sering', 'disconnect', 'sendiri', 'ganggu', 'banget']","['bluetooth', 'disconnect', 'ganggu', 'banget']",bluetooth disconnect ganggu banget,,"Bluetooth sering disconnect sendiri, ganggu banget! ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dulu di daerahku susah sinyal sekarang iPhone 16 lancar banget,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dulu di daerahku susah sinyal sekarang iphone 16 lancar banget,dulu di daerahku susah sinyal sekarang iphone  lancar banget,dulu di daerah susah sinyal sekarang iphone lancar banget,"['dulu', 'di', 'daerah', 'susah', 'sinyal', 'sekarang', 'iphone', 'lancar', 'banget']","['daerah', 'susah', 'sinyal', 'lancar', 'banget']",daerah susah sinyal lancar banget,,Dulu di daerahku susah sinyal sekarang iPhone 16 lancar banget ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sekarang bisa melakukan video call tanpa lag.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sekarang bisa melakukan video call tanpa lag.,sekarang bisa melakukan video call tanpa lag,sekarang bisa laku video call tanpa lag,"['sekarang', 'bisa', 'laku', 'video', 'call', 'tanpa', 'lag']","['laku', 'video', 'call', 'lag']",laku video call lag,,Sekarang bisa melakukan video call tanpa lag. ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Main PUBG di 5G tanpa lag jadi makin jago nih,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,main pubg di 5g tanpa lag jadi makin jago nih,main pubg di g tanpa lag jadi makin jago nih,main pubg di g tanpa lag jadi makin jago nih,"['main', 'pubg', 'di', 'g', 'tanpa', 'lag', 'jadi', 'makin', 'jago', 'nih']","['main', 'pubg', 'g', 'lag', 'jago', 'nih']",main pubg g lag jago nih,,Main PUBG di 5G tanpa lag jadi makin jago nih ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tidak ada gangguan jaringan meskipun hujan deras.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tidak ada gangguan jaringan meskipun hujan deras.,tidak ada gangguan jaringan meskipun hujan deras,tidak ada ganggu jaring meski hujan deras,"['tidak', 'ada', 'ganggu', 'jaring', 'meski', 'hujan', 'deras']","['ganggu', 'jaring', 'hujan', 'deras']",ganggu jaring hujan deras,,Tidak ada gangguan jaringan meskipun hujan deras. ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakai Dual SIM eSIM jadi lebih fleksibel buat kerja  pribadi,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pakai dual sim esim jadi lebih fleksibel buat kerja  pribadi,pakai dual sim esim jadi lebih fleksibel buat kerja  pribadi,pakai dual sim esim jadi lebih fleksibel buat kerja pribadi,"['pakai', 'dual', 'sim', 'esim', 'jadi', 'lebih', 'fleksibel', 'buat', 'kerja', 'pribadi']","['pakai', 'dual', 'sim', 'esim', 'fleksibel', 'kerja', 'pribadi']",pakai dual sim esim fleksibel kerja pribadi,,Pakai Dual SIM eSIM jadi lebih fleksibel buat kerja  pribadi ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Download game online besar cuma hitungan menit keren,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,download game online besar cuma hitungan menit keren,download game online besar cuma hitungan menit keren,download game online besar cuma hitung menit keren,"['download', 'game', 'online', 'besar', 'cuma', 'hitung', 'menit', 'keren']","['download', 'game', 'online', 'hitung', 'menit', 'keren']",download game online hitung menit keren,,Download game online besar cuma hitungan menit keren ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antenna di iPhone 16 lebih kuat dibanding generasi sebelumnya.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,antenna di iphone 16 lebih kuat dibanding generasi sebelumnya.,antenna di iphone  lebih kuat dibanding generasi sebelumnya,antenna di iphone lebih kuat banding generasi belum,"['antenna', 'di', 'iphone', 'lebih', 'kuat', 'banding', 'generasi', 'belum']","['antenna', 'kuat', 'banding', 'generasi']",antenna kuat banding generasi,,Antenna di iPhone 16 lebih kuat dibanding generasi sebelumnya. ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upload foto ke Instagram langsung beres nggak pake loading,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upload foto ke instagram langsung beres nggak pake loading,upload foto ke instagram langsung beres nggak pake loading,upload foto ke instagram langsung beres nggak pake loading,"['upload', 'foto', 'ke', 'instagram', 'langsung', 'beres', 'nggak', 'pake', 'loading']","['upload', 'foto', 'instagram', 'langsung', 'beres', 'nggak', 'pake', 'loading']",upload foto instagram langsung beres nggak pake loading,,Upload foto ke Instagram langsung beres nggak pake loading ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ngobrol di Discord sambil jalan jauh sinyal tetap kuat,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ngobrol di discord sambil jalan jauh sinyal tetap kuat,ngobrol di discord sambil jalan jauh sinyal tetap kuat,ngobrol di discord sambil jalan jauh sinyal tetap kuat,"['ngobrol', 'di', 'discord', 'sambil', 'jalan', 'jauh', 'sinyal', 'tetap', 'kuat']","['ngobrol', 'discord', 'jalan', 'sinyal', 'kuat']",ngobrol discord jalan sinyal kuat,,Ngobrol di Discord sambil jalan jauh sinyal tetap kuat ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
