full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"Pengisian cepat iPhone 16 wajib ada di smartphone modern, pengisian cepat iPhone 16  fitur wajib ada di smartphone modern,  fast charging kebutuhan utama smartphone zaman sekarang.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"pengisian cepat iphone 16 wajib ada di smartphone modern, pengisian cepat iphone 16  fitur wajib ada di smartphone modern,  fast charging kebutuhan utama smartphone zaman sekarang.",pengisian cepat iphone  wajib ada di smartphone modern pengisian cepat iphone   fitur wajib ada di smartphone modern  fast charging kebutuhan utama smartphone zaman sekarang,pengisian cepat iphone wajib ada di smartphone modern pengisian cepat iphone fitur wajib ada di smartphone modern fast charging kebutuhan utama smartphone zaman sekarang,"['pengisian', 'cepat', 'iphone', 'wajib', 'ada', 'di', 'smartphone', 'modern', 'pengisian', 'cepat', 'iphone', 'fitur', 'wajib', 'ada', 'di', 'smartphone', 'modern', 'fast', 'charging', 'kebutuhan', 'utama', 'smartphone', 'zaman', 'sekarang']","['pengisian', 'cepat', 'wajib', 'smartphone', 'modern', 'pengisian', 'cepat', 'fitur', 'wajib', 'smartphone', 'modern', 'fast', 'charging', 'kebutuhan', 'utama', 'smartphone', 'zaman']",isi cepat wajib smartphone modern isi cepat fitur wajib smartphone modern fast charging butuh utama smartphone zaman,,"Pengisian cepat iPhone 16 wajib ada di smartphone modern, pengisian cepat iPhone 16  fitur wajib ada di smartphone modern,  fast charging kebutuhan utama smartphone zaman sekarang. ",0,0,0,0,0,0,0,0,0,0,2,0
"Mikrofon yang bagus untuk merekam video akustik, suara instrumen vokal, merekam detail alami",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"mikrofon yang bagus untuk merekam video akustik, suara instrumen vokal, merekam detail alami",mikrofon yang bagus untuk merekam video akustik suara instrumen vokal merekam detail alami,mikrofon yang bagus untuk merekam video akustik suara instrumen vokal merekam detail alami,"['mikrofon', 'yang', 'bagus', 'untuk', 'merekam', 'video', 'akustik', 'suara', 'instrumen', 'vokal', 'merekam', 'detail', 'alami']","['mikrofon', 'bagus', 'merekam', 'video', 'akustik', 'suara', 'instrumen', 'vokal', 'merekam', 'detail', 'alami']",mikrofon bagus rekam video akustik suara instrumen vokal rekam detail alami,,"Mikrofon yang bagus untuk merekam video akustik, suara instrumen vokal, merekam detail alami ",0,0,0,0,0,0,0,2,0,0,0,0
"Bodi iPhone 16 ini polished banget, kilaunya mewah dan memukau.",0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bodi iphone 16 ini polished banget, kilaunya mewah dan memukau.",bodi iphone  ini polished banget kilaunya mewah dan memukau,bodi iphone ini polished banget kilaunya mewah dan memukau,"['bodi', 'iphone', 'ini', 'polished', 'banget', 'kilaunya', 'mewah', 'dan', 'memukau']","['bodi', 'polished', 'banget', 'kilaunya', 'mewah', 'memukau']",bodi polished banget kilau mewah pukau,,"Bodi iPhone 16 ini polished banget, kilaunya mewah dan memukau. ",0,2,0,0,0,0,0,0,0,0,0,0
"Histogram output iPhone 16 cepat ditampilkan, histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video, instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"histogram output iphone 16 cepat ditampilkan, histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video, instan.",histogram output iphone  cepat ditampilkan histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video instan,histogram output iphone cepat ditampilkan histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video instan,"['histogram', 'output', 'iphone', 'cepat', 'ditampilkan', 'histogram', 'mudah', 'ditampilkan', 'di', 'viewfinder', 'untuk', 'menganalisa', 'exposure', 'output', 'foto', 'dan', 'video', 'instan']","['histogram', 'output', 'cepat', 'ditampilkan', 'histogram', 'mudah', 'ditampilkan', 'viewfinder', 'menganalisa', 'exposure', 'output', 'foto', 'video', 'instan']",histogram output cepat tampil histogram mudah tampil viewfinder menganalisa exposure output foto video instan,,"Histogram output iPhone 16 cepat ditampilkan, histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video, instan. ",0,0,0,0,0,0,2,0,0,0,0,0
Streaming musik berkualitas tinggi tanpa buffering mantap,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,streaming musik berkualitas tinggi tanpa buffering mantap,streaming musik berkualitas tinggi tanpa buffering mantap,streaming musik berkualitas tinggi tanpa buffering mantap,"['streaming', 'musik', 'berkualitas', 'tinggi', 'tanpa', 'buffering', 'mantap']","['streaming', 'musik', 'berkualitas', 'buffering', 'mantap']",streaming musik kualitas buffering mantap,,Streaming musik berkualitas tinggi tanpa buffering mantap ,2,0,0,0,0,0,0,0,0,0,0,0
"Timer duration output iPhone 16 sulit diatur, timer duration sulit diatur optionnya dan kurang efektif untuk menyesuaikan opsi durasi timer pada output foto, tidak simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"timer duration output iphone 16 sulit diatur, timer duration sulit diatur optionnya dan kurang efektif untuk menyesuaikan opsi durasi timer pada output foto, tidak simpel.",timer duration output iphone  sulit diatur timer duration sulit diatur optionnya dan kurang efektif untuk menyesuaikan opsi durasi timer pada output foto tidak simpel,timer duration output iphone sulit diatur timer duration sulit diatur optionnya dan kurang efektif untuk menyesuaikan opsi durasi timer pada output foto tidak simpel,"['timer', 'duration', 'output', 'iphone', 'sulit', 'diatur', 'timer', 'duration', 'sulit', 'diatur', 'optionnya', 'dan', 'kurang', 'efektif', 'untuk', 'menyesuaikan', 'opsi', 'durasi', 'timer', 'pada', 'output', 'foto', 'tidak', 'simpel']","['timer', 'duration', 'output', 'sulit', 'diatur', 'timer', 'duration', 'sulit', 'diatur', 'optionnya', 'efektif', 'menyesuaikan', 'opsi', 'durasi', 'timer', 'output', 'foto', 'simpel']",timer duration output sulit atur timer duration sulit atur optionnya efektif sesuai opsi durasi timer output foto simpel,,"Timer duration output iPhone 16 sulit diatur, timer duration sulit diatur optionnya dan kurang efektif untuk menyesuaikan opsi durasi timer pada output foto, tidak simpel. ",0,0,0,0,0,0,1,0,0,0,0,0
WiFi di iPhone 16 lebih pintar dalam memilih sinyal terbaik,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wifi di iphone 16 lebih pintar dalam memilih sinyal terbaik,wifi di iphone  lebih pintar dalam memilih sinyal terbaik,wifi di iphone lebih pintar dalam memilih sinyal terbaik,"['wifi', 'di', 'iphone', 'lebih', 'pintar', 'dalam', 'memilih', 'sinyal', 'terbaik']","['wifi', 'pintar', 'memilih', 'sinyal', 'terbaik']",wifi pintar pilih sinyal baik,,WiFi di iPhone 16 lebih pintar dalam memilih sinyal terbaik ,2,0,0,0,0,0,0,0,0,0,0,0
NFC iPhone 16 aman banget buat transaksi digital! Apple Pay secure dan privasi terjaga.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,nfc iphone 16 aman banget buat transaksi digital! apple pay secure dan privasi terjaga.,nfc iphone  aman banget buat transaksi digital apple pay secure dan privasi terjaga,nfc iphone aman banget buat transaksi digital apple pay secure dan privasi terjaga,"['nfc', 'iphone', 'aman', 'banget', 'buat', 'transaksi', 'digital', 'apple', 'pay', 'secure', 'dan', 'privasi', 'terjaga']","['nfc', 'aman', 'banget', 'transaksi', 'digital', 'pay', 'secure', 'privasi', 'terjaga']",nfc aman banget transaksi digital pay secure privasi jaga,,NFC iPhone 16 aman banget buat transaksi digital! Apple Pay secure dan privasi terjaga. ,0,0,0,0,0,0,0,0,2,0,0,0
Earphone iPhone 16 wireless rentan hilang jika tidak disimpan dengan baik dalam charging case.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,earphone iphone 16 wireless rentan hilang jika tidak disimpan dengan baik dalam charging case.,earphone iphone  wireless rentan hilang jika tidak disimpan dengan baik dalam charging case,earphone iphone wireless rentan hilang jika tidak disimpan dengan baik dalam charging case,"['earphone', 'iphone', 'wireless', 'rentan', 'hilang', 'jika', 'tidak', 'disimpan', 'dengan', 'baik', 'dalam', 'charging', 'case']","['earphone', 'wireless', 'rentan', 'hilang', 'disimpan', 'charging', 'case']",earphone wireless rentan hilang simpan charging case,,Earphone iPhone 16 wireless rentan hilang jika tidak disimpan dengan baik dalam charging case. ,0,0,0,0,0,0,0,0,0,0,0,1
5G di iPhone 16 bikin pengalaman internetan lebih seamless,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5g di iphone 16 bikin pengalaman internetan lebih seamless, di iphone  bikin pengalaman internetan lebih seamless,di iphone bikin pengalaman internetan lebih seamless,"['di', 'iphone', 'bikin', 'pengalaman', 'internetan', 'lebih', 'seamless']","['bikin', 'pengalaman', 'internetan', 'seamless']",bikin alam internetan seamless,,5G di iPhone 16 bikin pengalaman internetan lebih seamless ,2,0,0,0,0,0,0,0,0,0,0,0
"USB Type-C iPhone 16 PPS fast charging charger PPS masih mahal dan jarang dijual terpisah, charger bawaan iPhone masih charger biasa.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"usb type-c iphone 16 pps fast charging charger pps masih mahal dan jarang dijual terpisah, charger bawaan iphone masih charger biasa.",usb typec iphone  pps fast charging charger pps masih mahal dan jarang dijual terpisah charger bawaan iphone masih charger biasa,usb typec iphone pps fast charging charger pps masih mahal dan jarang dijual terpisah charger bawaan iphone masih charger biasa,"['usb', 'typec', 'iphone', 'pps', 'fast', 'charging', 'charger', 'pps', 'masih', 'mahal', 'dan', 'jarang', 'dijual', 'terpisah', 'charger', 'bawaan', 'iphone', 'masih', 'charger', 'biasa']","['usb', 'typec', 'pps', 'fast', 'charging', 'charger', 'pps', 'mahal', 'jarang', 'dijual', 'terpisah', 'charger', 'bawaan', 'charger']",usb typec pps fast charging charger pps mahal jarang jual pisah charger bawa charger,,"USB Type-C iPhone 16 PPS fast charging charger PPS masih mahal dan jarang dijual terpisah, charger bawaan iPhone masih charger biasa. ",0,0,0,0,0,0,0,0,1,0,0,1
"Adaptor casan iPhone 16 desain terlalu standar, tampilan adaptor casan biasa saja dan tidak ada yang menarik, desain adaptor generik.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"adaptor casan iphone 16 desain terlalu standar, tampilan adaptor casan biasa saja dan tidak ada yang menarik, desain adaptor generik.",adaptor casan iphone  desain terlalu standar tampilan adaptor casan biasa saja dan tidak ada yang menarik desain adaptor generik,adaptor casan iphone desain terlalu standar tampilan adaptor casan biasa saja dan tidak ada yang menarik desain adaptor generik,"['adaptor', 'casan', 'iphone', 'desain', 'terlalu', 'standar', 'tampilan', 'adaptor', 'casan', 'biasa', 'saja', 'dan', 'tidak', 'ada', 'yang', 'menarik', 'desain', 'adaptor', 'generik']","['adaptor', 'casan', 'desain', 'standar', 'tampilan', 'adaptor', 'casan', 'menarik', 'desain', 'adaptor', 'generik']",adaptor cas desain standar tampil adaptor cas tarik desain adaptor generik,,"Adaptor casan iPhone 16 desain terlalu standar, tampilan adaptor casan biasa saja dan tidak ada yang menarik, desain adaptor generik. ",0,0,0,0,0,0,0,0,0,0,0,0
"Macro mode magnification range output iPhone 16 gampang diatur, macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"macro mode magnification range output iphone 16 gampang diatur, macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro, simpel.",macro mode magnification range output iphone  gampang diatur macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro simpel,macro mode magnification range output iphone gampang diatur macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro simpel,"['macro', 'mode', 'magnification', 'range', 'output', 'iphone', 'gampang', 'diatur', 'macro', 'mode', 'magnification', 'range', 'mudah', 'diatur', 'options', 'selections', 'untuk', 'menyesuaikan', 'opsi', 'selections', 'range', 'macro', 'mode', 'magnification', 'pada', 'output', 'foto', 'macro', 'simpel']","['macro', 'mode', 'magnification', 'range', 'output', 'gampang', 'diatur', 'macro', 'mode', 'magnification', 'range', 'mudah', 'diatur', 'options', 'selections', 'menyesuaikan', 'opsi', 'selections', 'range', 'macro', 'mode', 'magnification', 'output', 'foto', 'macro', 'simpel']",macro mode magnification range output gampang atur macro mode magnification range mudah atur options selections sesuai opsi selections range macro mode magnification output foto macro simpel,,"Macro mode magnification range output iPhone 16 gampang diatur, macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro, simpel. ",0,0,0,0,0,0,2,0,0,0,0,0
"Performa game iPhone 16 andal banget, bisa diandalkan buat push rank di game mobile, yakin menang terus pake iPhone 16!",0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"performa game iphone 16 andal banget, bisa diandalkan buat push rank di game mobile, yakin menang terus pake iphone 16!",performa game iphone  andal banget bisa diandalkan buat push rank di game mobile yakin menang terus pake iphone ,performa game iphone andal banget bisa diandalkan buat push rank di game mobile yakin menang terus pakai iphone,"['performa', 'game', 'iphone', 'andal', 'banget', 'bisa', 'diandalkan', 'buat', 'push', 'rank', 'di', 'game', 'mobile', 'yakin', 'menang', 'terus', 'pakai', 'iphone']","['performa', 'game', 'andal', 'banget', 'diandalkan', 'push', 'rank', 'game', 'mobile', 'menang', 'pakai']",performa game andal banget andal push rank game mobile menang pakai,,"Performa game iPhone 16 andal banget, bisa diandalkan buat push rank di game mobile, yakin menang terus pake iPhone 16! ",0,0,0,0,2,0,0,0,0,0,0,0
"Portrait mode depth control output iPhone 16 sulit diatur, portrait mode depth control sulit diatur levelnya dan kurang efektif untuk mengatur intensitas bokeh pada output foto portrait, tidak simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"portrait mode depth control output iphone 16 sulit diatur, portrait mode depth control sulit diatur levelnya dan kurang efektif untuk mengatur intensitas bokeh pada output foto portrait, tidak simpel.",portrait mode depth control output iphone  sulit diatur portrait mode depth control sulit diatur levelnya dan kurang efektif untuk mengatur intensitas bokeh pada output foto portrait tidak simpel,portrait mode depth control output iphone sulit diatur portrait mode depth control sulit diatur levelnya dan kurang efektif untuk mengatur intensitas bokeh pada output foto portrait tidak simpel,"['portrait', 'mode', 'depth', 'control', 'output', 'iphone', 'sulit', 'diatur', 'portrait', 'mode', 'depth', 'control', 'sulit', 'diatur', 'levelnya', 'dan', 'kurang', 'efektif', 'untuk', 'mengatur', 'intensitas', 'bokeh', 'pada', 'output', 'foto', 'portrait', 'tidak', 'simpel']","['portrait', 'mode', 'depth', 'control', 'output', 'sulit', 'diatur', 'portrait', 'mode', 'depth', 'control', 'sulit', 'diatur', 'levelnya', 'efektif', 'mengatur', 'intensitas', 'bokeh', 'output', 'foto', 'portrait', 'simpel']",portrait mode depth control output sulit atur portrait mode depth control sulit atur level efektif atur intensitas bokeh output foto portrait simpel,,"Portrait mode depth control output iPhone 16 sulit diatur, portrait mode depth control sulit diatur levelnya dan kurang efektif untuk mengatur intensitas bokeh pada output foto portrait, tidak simpel. ",0,0,0,0,0,0,1,0,0,0,0,0
"Baterai iPhone 16 upgrade signifikan dari sebelumnya, baterai iPhone 16 peningkatan daya tahan baterai signifikan dibanding iPhone generasi sebelumnya, upgrade baterai terasa nyata.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"baterai iphone 16 upgrade signifikan dari sebelumnya, baterai iphone 16 peningkatan daya tahan baterai signifikan dibanding iphone generasi sebelumnya, upgrade baterai terasa nyata.",baterai iphone  upgrade signifikan dari sebelumnya baterai iphone  peningkatan daya tahan baterai signifikan dibanding iphone generasi sebelumnya upgrade baterai terasa nyata,baterai iphone upgrade signifikan dari sebelumnya baterai iphone peningkatan daya tahan baterai signifikan dibanding iphone generasi sebelumnya upgrade baterai terasa nyata,"['baterai', 'iphone', 'upgrade', 'signifikan', 'dari', 'sebelumnya', 'baterai', 'iphone', 'peningkatan', 'daya', 'tahan', 'baterai', 'signifikan', 'dibanding', 'iphone', 'generasi', 'sebelumnya', 'upgrade', 'baterai', 'terasa', 'nyata']","['baterai', 'upgrade', 'signifikan', 'baterai', 'peningkatan', 'daya', 'tahan', 'baterai', 'signifikan', 'dibanding', 'generasi', 'upgrade', 'baterai', 'nyata']",baterai upgrade signifikan baterai tingkat daya tahan baterai signifikan banding generasi upgrade baterai nyata,,"Baterai iPhone 16 upgrade signifikan dari sebelumnya, baterai iPhone 16 peningkatan daya tahan baterai signifikan dibanding iPhone generasi sebelumnya, upgrade baterai terasa nyata. ",0,0,0,0,0,0,0,0,0,0,1,0
"Memutuskan untuk mencoba iPhone 16 Pro yang lebih kecil kali ini daripada Pro Max. Saya rasa saya akan menyukai bobot yang 10% lebih rendah dan jangkauan yang lebih mudah (saya bisa menggunakan Pro Max, namun terkadang agak sulit). Jika saya tidak menyukainya, itu hanya untuk setahun.",0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"memutuskan untuk mencoba iphone 16 pro yang lebih kecil kali ini daripada pro max. saya rasa saya akan menyukai bobot yang 10% lebih rendah dan jangkauan yang lebih mudah (saya bisa menggunakan pro max, namun terkadang agak sulit). jika saya tidak menyukainya, itu hanya untuk setahun.",memutuskan untuk mencoba iphone  pro yang lebih kecil kali ini daripada pro max saya rasa saya akan menyukai bobot yang  lebih rendah dan jangkauan yang lebih mudah saya bisa menggunakan pro max namun terkadang agak sulit jika saya tidak menyukainya itu hanya untuk setahun,memutuskan untuk mencoba iphone pro yang lebih kecil kali ini daripada pro max saya rasa saya akan menyukai bobot yang lebih rendah dan jangkauan yang lebih mudah saya bisa menggunakan pro max namun terkadang agak sulit jika saya tidak menyukainya itu hanya untuk setahun,"['memutuskan', 'untuk', 'mencoba', 'iphone', 'pro', 'yang', 'lebih', 'kecil', 'kali', 'ini', 'daripada', 'pro', 'max', 'saya', 'rasa', 'saya', 'akan', 'menyukai', 'bobot', 'yang', 'lebih', 'rendah', 'dan', 'jangkauan', 'yang', 'lebih', 'mudah', 'saya', 'bisa', 'menggunakan', 'pro', 'max', 'namun', 'terkadang', 'agak', 'sulit', 'jika', 'saya', 'tidak', 'menyukainya', 'itu', 'hanya', 'untuk', 'setahun']","['memutuskan', 'mencoba', 'kali', 'max', 'menyukai', 'bobot', 'rendah', 'jangkauan', 'mudah', 'max', 'terkadang', 'sulit', 'menyukainya', 'setahun']",putus coba kali max suka bobot rendah jangkau mudah max terkadang sulit suka tahun,,"Memutuskan untuk mencoba iPhone 16 Pro yang lebih kecil kali ini daripada Pro Max. Saya rasa saya akan menyukai bobot yang 10% lebih rendah dan jangkauan yang lebih mudah (saya bisa menggunakan Pro Max, namun terkadang agak sulit). Jika saya tidak menyukainya, itu hanya untuk setahun. ",0,0,0,0,0,0,0,0,0,0,0,0
